AnimalsInfo,Species,Breed,Production category,Sex,Date of Birth,Animal ID of Father,Animal ID of Mother,Original Owner Name,Original Owner Mobile ,Original Owner Location _ Lattitude,Original Owner Location _ Longitude
MMR0001000398,Cattle,,,,,,,,,,
MMR0001000399,Cattle,,,,,,,,,,
MMR0001000400,Cattle,,,,,,,,,,
MMR0001000401,Cattle,,,,,,,,,,
MMR0001000402,Cattle,,,,,,,,,,
MMR0001000403,Cattle,,,,,,,,,,
MMR0001000404,Cattle,,,,,,,,,,
MMR0001000405,Cattle,,,,,,,,,,
MMR0001000406,Cattle,,,,,,,,,,
MMR0001000407,Cattle,,,,,,,,,,
MMR0001000408,Cattle,,,,,,,,,,
MMR0001000409,Cattle,,,,,,,,,,
MMR0001000410,Cattle,,,,,,,,,,
MMR0001000411,Cattle,,,,,,,,,,
MMR0001000412,Cattle,,,,,,,,,,
MMR0001000413,Cattle,,,,,,,,,,
MMR0001000414,Cattle,,,,,,,,,,
MMR0001000415,Cattle,,,,,,,,,,
MMR0001000416,Cattle,,,,,,,,,,
MMR0001000417,Cattle,,,,,,,,,,
MMR0001000418,Cattle,,,,,,,,,,
MMR0001000419,Cattle,,,,,,,,,,
MMR0001000420,Cattle,,,,,,,,,,
MMR0001000421,Cattle,,,,,,,,,,
MMR0001000422,Cattle,,,,,,,,,,
MMR0001000423,Cattle,,,,,,,,,,
MMR0001000424,Cattle,,,,,,,,,,
MMR0001000425,Cattle,,,,,,,,,,
MMR0001000426,Cattle,,,,,,,,,,
MMR0001000427,Cattle,,,,,,,,,,
MMR0001000428,Cattle,,,,,,,,,,
MMR0001000429,Cattle,,,,,,,,,,
MMR0001000430,Cattle,,,,,,,,,,
MMR0001000431,Cattle,,,,,,,,,,
MMR0001000432,Cattle,,,,,,,,,,
MMR0001000433,Cattle,,,,,,,,,,
MMR0001000434,Cattle,,,,,,,,,,
MMR0001000435,Cattle,,,,,,,,,,
MMR0001000436,Cattle,,,,,,,,,,
MMR0001000437,Cattle,,,,,,,,,,
MMR0001000438,Cattle,,,,,,,,,,
MMR0001000439,Cattle,,,,,,,,,,
MMR0001000440,Cattle,,,,,,,,,,
MMR0001000441,Cattle,,,,,,,,,,
MMR0001000442,Cattle,,,,,,,,,,
MMR0001000443,Cattle,,,,,,,,,,
MMR0001000444,Cattle,,,,,,,,,,
MMR0001000445,Cattle,,,,,,,,,,
MMR0001000446,Cattle,,,,,,,,,,
MMR0001000447,Cattle,,,,,,,,,,
MMR0001000448,Cattle,,,,,,,,,,
MMR0001000449,Cattle,,,,,,,,,,
MMR0001000450,Cattle,,,,,,,,,,
MMR0001000451,Cattle,,,,,,,,,,
MMR0001000452,Cattle,,,,,,,,,,
MMR0001000453,Cattle,,,,,,,,,,
MMR0001000454,Cattle,,,,,,,,,,
MMR0001000455,Cattle,,,,,,,,,,
MMR0001000456,Cattle,,,,,,,,,,
MMR0001000457,Cattle,,,,,,,,,,
MMR0001000458,Cattle,,,,,,,,,,
MMR0001000459,Cattle,,,,,,,,,,
MMR0001000460,Cattle,,,,,,,,,,
MMR0001000461,Cattle,,,,,,,,,,
MMR0001000462,Cattle,,,,,,,,,,
MMR0001000463,Cattle,,,,,,,,,,
MMR0001000464,Cattle,,,,,,,,,,
MMR0001000465,Cattle,,,,,,,,,,
MMR0001000466,Cattle,,,,,,,,,,
MMR0001000467,Cattle,,,,,,,,,,
MMR0001000468,Cattle,,,,,,,,,,
MMR0001000469,Cattle,,,,,,,,,,
MMR0001000470,Cattle,,,,,,,,,,
MMR0001000471,Cattle,,,,,,,,,,
MMR0001000472,Cattle,,,,,,,,,,
MMR0001000473,Cattle,,,,,,,,,,
MMR0001000474,Cattle,,,,,,,,,,
MMR0001000475,Cattle,,,,,,,,,,
MMR0001000476,Cattle,,,,,,,,,,
MMR0001000477,Cattle,,,,,,,,,,
MMR0001000478,Cattle,,,,,,,,,,
MMR0001000479,Cattle,,,,,,,,,,
MMR0001000480,Cattle,,,,,,,,,,
MMR0001000481,Cattle,,,,,,,,,,
MMR0001000482,Cattle,,,,,,,,,,
MMR0001000483,Cattle,,,,,,,,,,
MMR0001000484,Cattle,,,,,,,,,,
MMR0001000485,Cattle,,,,,,,,,,
MMR0001000486,Cattle,,,,,,,,,,
MMR0001000487,Cattle,,,,,,,,,,
MMR0001000488,Cattle,,,,,,,,,,
MMR0001000489,Cattle,,,,,,,,,,
MMR0001000490,Cattle,,,,,,,,,,
MMR0001000491,Cattle,,,,,,,,,,
MMR0001000492,Cattle,,,,,,,,,,
MMR0001000493,Cattle,,,,,,,,,,
MMR0001000494,Cattle,,,,,,,,,,
MMR0001000495,Cattle,,,,,,,,,,
MMR0001000496,Cattle,,,,,,,,,,
MMR0001000497,Cattle,,,,,,,,,,
MMR0001000498,Cattle,,,,,,,,,,
MMR0001000499,Cattle,,,,,,,,,,
MMR0001000500,Cattle,,,,,,,,,,
MMR0001000501,Cattle,,,,,,,,,,
MMR0001000502,Cattle,,,,,,,,,,
MMR0001000503,Cattle,,,,,,,,,,
MMR0001000504,Cattle,,,,,,,,,,
MMR0001000505,Cattle,,,,,,,,,,
MMR0001000506,Cattle,,,,,,,,,,
MMR0001000507,Cattle,,,,,,,,,,
MMR0001000508,Cattle,,,,,,,,,,
MMR0001000509,Cattle,,,,,,,,,,
MMR0001000510,Cattle,,,,,,,,,,
MMR0001000511,Cattle,,,,,,,,,,
MMR0001000512,Cattle,,,,,,,,,,
MMR0001000513,Cattle,,,,,,,,,,
MMR0001000514,Cattle,,,,,,,,,,
MMR0001000515,Cattle,,,,,,,,,,
MMR0001000516,Cattle,,,,,,,,,,
MMR0001000517,Cattle,,,,,,,,,,
MMR0001000518,Cattle,,,,,,,,,,
MMR0001000519,Cattle,,,,,,,,,,
MMR0001000520,Cattle,,,,,,,,,,
MMR0001000521,Cattle,,,,,,,,,,
MMR0001000522,Cattle,,,,,,,,,,
MMR0001000523,Cattle,,,,,,,,,,
MMR0001000524,Cattle,,,,,,,,,,
MMR0001000525,Cattle,,,,,,,,,,
MMR0001000526,Cattle,,,,,,,,,,
MMR0001000527,Cattle,,,,,,,,,,
MMR0001000528,Cattle,,,,,,,,,,
MMR0001000529,Cattle,,,,,,,,,,
MMR0001000530,Cattle,,,,,,,,,,
MMR0001000531,Cattle,,,,,,,,,,
MMR0001000532,Cattle,,,,,,,,,,
MMR0001000533,Cattle,,,,,,,,,,
MMR0001000534,Cattle,,,,,,,,,,
MMR0001000535,Cattle,,,,,,,,,,
MMR0001000536,Cattle,,,,,,,,,,
MMR0001000537,Cattle,,,,,,,,,,
MMR0001000538,Cattle,,,,,,,,,,
MMR0001000539,Cattle,,,,,,,,,,
MMR0001000540,Cattle,,,,,,,,,,
MMR0001000541,Cattle,,,,,,,,,,
MMR0001000542,Cattle,,,,,,,,,,
MMR0001000543,Cattle,,,,,,,,,,
MMR0001000544,Cattle,,,,,,,,,,
MMR0001000545,Cattle,,,,,,,,,,
MMR0001000546,Cattle,,,,,,,,,,
MMR0001000547,Cattle,,,,,,,,,,
MMR0001000548,Cattle,,,,,,,,,,
MMR0001000549,Cattle,,,,,,,,,,
MMR0001000550,Cattle,,,,,,,,,,
MMR0001000551,Cattle,,,,,,,,,,
MMR0001000552,Cattle,,,,,,,,,,
MMR0001000553,Cattle,,,,,,,,,,
MMR0001000554,Cattle,,,,,,,,,,
MMR0001000555,Cattle,,,,,,,,,,
MMR0001000556,Cattle,,,,,,,,,,
MMR0001000557,Cattle,,,,,,,,,,
MMR0001000558,Cattle,,,,,,,,,,
MMR0001000559,Cattle,,,,,,,,,,
MMR0001000560,Cattle,,,,,,,,,,
MMR0001000561,Cattle,,,,,,,,,,
MMR0001000562,Cattle,,,,,,,,,,
MMR0001000563,Cattle,,,,,,,,,,
MMR0001000564,Cattle,,,,,,,,,,
MMR0001000565,Cattle,,,,,,,,,,
MMR0001000566,Cattle,,,,,,,,,,
MMR0001000567,Cattle,,,,,,,,,,
MMR0001000568,Cattle,,,,,,,,,,
MMR0001000569,Cattle,,,,,,,,,,
MMR0001000570,Cattle,,,,,,,,,,
MMR0001000571,Cattle,,,,,,,,,,
MMR0001000572,Cattle,,,,,,,,,,
MMR0001000573,Cattle,,,,,,,,,,
MMR0001000574,Cattle,,,,,,,,,,
MMR0001000575,Cattle,,,,,,,,,,
MMR0001000576,Cattle,,,,,,,,,,
MMR0001000577,Cattle,,,,,,,,,,
MMR0001000578,Cattle,,,,,,,,,,
MMR0001000579,Cattle,,,,,,,,,,
MMR0001000580,Cattle,,,,,,,,,,
MMR0001000581,Cattle,,,,,,,,,,
MMR0001000582,Cattle,,,,,,,,,,
MMR0001000583,Cattle,,,,,,,,,,
MMR0001000584,Cattle,,,,,,,,,,
MMR0001000585,Cattle,,,,,,,,,,
MMR0001000586,Cattle,,,,,,,,,,
MMR0001000587,Cattle,,,,,,,,,,
MMR0001000588,Cattle,,,,,,,,,,
MMR0001000589,Cattle,,,,,,,,,,
MMR0001000590,Cattle,,,,,,,,,,
MMR0001000591,Cattle,,,,,,,,,,
MMR0001000592,Cattle,,,,,,,,,,
MMR0001000593,Cattle,,,,,,,,,,
MMR0001000594,Cattle,,,,,,,,,,
MMR0001000595,Cattle,,,,,,,,,,
MMR0001000596,Cattle,,,,,,,,,,
MMR0001000597,Cattle,,,,,,,,,,
MMR0001000598,Cattle,,,,,,,,,,
MMR0001000599,Cattle,,,,,,,,,,
MMR0001000600,Cattle,,,,,,,,,,
MMR0001000601,Cattle,,,,,,,,,,
MMR0001000602,Cattle,,,,,,,,,,
MMR0001000603,Cattle,,,,,,,,,,
MMR0001000604,Cattle,,,,,,,,,,
MMR0001000605,Cattle,,,,,,,,,,
MMR0001000606,Cattle,,,,,,,,,,
MMR0001000607,Cattle,,,,,,,,,,
MMR0001000608,Cattle,,,,,,,,,,
MMR0001000609,Cattle,,,,,,,,,,
MMR0001000610,Cattle,,,,,,,,,,
MMR0001000611,Cattle,,,,,,,,,,
MMR0001000612,Cattle,,,,,,,,,,
MMR0001000613,Cattle,,,,,,,,,,
MMR0001000614,Cattle,,,,,,,,,,
MMR0001000615,Cattle,,,,,,,,,,
MMR0001000616,Cattle,,,,,,,,,,
MMR0001000617,Cattle,,,,,,,,,,
MMR0001000618,Cattle,,,,,,,,,,
MMR0001000619,Cattle,,,,,,,,,,
MMR0001000620,Cattle,,,,,,,,,,
MMR0001000621,Cattle,,,,,,,,,,
MMR0001000622,Cattle,,,,,,,,,,
MMR0001000623,Cattle,,,,,,,,,,
MMR0001000624,Cattle,,,,,,,,,,
MMR0001000625,Cattle,,,,,,,,,,
MMR0001000626,Cattle,,,,,,,,,,
MMR0001000627,Cattle,,,,,,,,,,
MMR0001000628,Cattle,,,,,,,,,,
MMR0001000629,Cattle,,,,,,,,,,
MMR0001000630,Cattle,,,,,,,,,,
MMR0001000631,Cattle,,,,,,,,,,
MMR0001000632,Cattle,,,,,,,,,,
MMR0001000633,Cattle,,,,,,,,,,
MMR0001000634,Cattle,,,,,,,,,,
MMR0001000635,Cattle,,,,,,,,,,
MMR0001000636,Cattle,,,,,,,,,,
MMR0001000637,Cattle,,,,,,,,,,
MMR0001000638,Cattle,,,,,,,,,,
MMR0001000639,Cattle,,,,,,,,,,
MMR0001000640,Cattle,,,,,,,,,,
MMR0001000641,Cattle,,,,,,,,,,
MMR0001000642,Cattle,,,,,,,,,,
MMR0001000643,Cattle,,,,,,,,,,
MMR0001000644,Cattle,,,,,,,,,,
MMR0001000645,Cattle,,,,,,,,,,
MMR0001000646,Cattle,,,,,,,,,,
MMR0001000647,Cattle,,,,,,,,,,
MMR0001000648,Cattle,,,,,,,,,,
MMR0001000649,Cattle,,,,,,,,,,
MMR0001000650,Cattle,,,,,,,,,,
MMR0001000651,Cattle,,,,,,,,,,
MMR0001000652,Cattle,,,,,,,,,,
MMR0001000653,Cattle,,,,,,,,,,
MMR0001000654,Cattle,,,,,,,,,,
MMR0001000655,Cattle,,,,,,,,,,
MMR0001000656,Cattle,,,,,,,,,,
MMR0001000657,Cattle,,,,,,,,,,
MMR0001000658,Cattle,,,,,,,,,,
MMR0001000659,Cattle,,,,,,,,,,
MMR0001000660,Cattle,,,,,,,,,,
MMR0001000661,Cattle,,,,,,,,,,
MMR0001000662,Cattle,,,,,,,,,,
MMR0001000663,Cattle,,,,,,,,,,
MMR0001000664,Cattle,,,,,,,,,,
MMR0001000665,Cattle,,,,,,,,,,
MMR0001000666,Cattle,,,,,,,,,,
MMR0001000667,Cattle,,,,,,,,,,
MMR0001000668,Cattle,,,,,,,,,,
MMR0001000669,Cattle,,,,,,,,,,
MMR0001000670,Cattle,,,,,,,,,,
MMR0001000671,Cattle,,,,,,,,,,
MMR0001000672,Cattle,,,,,,,,,,
MMR0001000673,Cattle,,,,,,,,,,
MMR0001000674,Cattle,,,,,,,,,,
MMR0001000675,Cattle,,,,,,,,,,
MMR0001000676,Cattle,,,,,,,,,,
MMR0001000677,Cattle,,,,,,,,,,
MMR0001000678,Cattle,,,,,,,,,,
MMR0001000679,Cattle,,,,,,,,,,
MMR0001000680,Cattle,,,,,,,,,,
MMR0001000681,Cattle,,,,,,,,,,
MMR0001000682,Cattle,,,,,,,,,,
MMR0001000683,Cattle,,,,,,,,,,
MMR0001000684,Cattle,,,,,,,,,,
MMR0001000685,Cattle,,,,,,,,,,
MMR0001000686,Cattle,,,,,,,,,,
MMR0001000687,Cattle,,,,,,,,,,
MMR0001000688,Cattle,,,,,,,,,,
MMR0001000689,Cattle,,,,,,,,,,
MMR0001000690,Cattle,,,,,,,,,,
MMR0001000691,Cattle,,,,,,,,,,
MMR0001000692,Cattle,,,,,,,,,,
MMR0001000693,Cattle,,,,,,,,,,
MMR0001000694,Cattle,,,,,,,,,,
MMR0001000695,Cattle,,,,,,,,,,
MMR0001000696,Cattle,,,,,,,,,,
MMR0001000697,Cattle,,,,,,,,,,
MMR0001000698,Cattle,,,,,,,,,,
MMR0001000699,Cattle,,,,,,,,,,
MMR0001000700,Cattle,,,,,,,,,,
MMR0001000701,Cattle,,,,,,,,,,
MMR0001000702,Cattle,,,,,,,,,,
MMR0001000703,Cattle,,,,,,,,,,
MMR0001000704,Cattle,,,,,,,,,,
MMR0001000705,Cattle,,,,,,,,,,
MMR0001000706,Cattle,,,,,,,,,,
MMR0001000707,Cattle,,,,,,,,,,
MMR0001000708,Cattle,,,,,,,,,,
MMR0001000709,Cattle,,,,,,,,,,
MMR0001000710,Cattle,,,,,,,,,,
MMR0001000711,Cattle,,,,,,,,,,
MMR0001000712,Cattle,,,,,,,,,,
MMR0001000713,Cattle,,,,,,,,,,
MMR0001000714,Cattle,,,,,,,,,,
MMR0001000715,Cattle,,,,,,,,,,
MMR0001000716,Cattle,,,,,,,,,,
MMR0001000717,Cattle,,,,,,,,,,
MMR0001000718,Cattle,,,,,,,,,,
MMR0001000719,Cattle,,,,,,,,,,
MMR0001000720,Cattle,,,,,,,,,,
MMR0001000721,Cattle,,,,,,,,,,
MMR0001000722,Cattle,,,,,,,,,,
MMR0001000723,Cattle,,,,,,,,,,
MMR0001000724,Cattle,,,,,,,,,,
MMR0001000725,Cattle,,,,,,,,,,
MMR0001000726,Cattle,,,,,,,,,,
MMR0001000727,Cattle,,,,,,,,,,
MMR0001000728,Cattle,,,,,,,,,,
MMR0001000729,Cattle,,,,,,,,,,
MMR0001000730,Cattle,,,,,,,,,,
MMR0001000731,Cattle,,,,,,,,,,
MMR0001000732,Cattle,,,,,,,,,,
MMR0001000733,Cattle,,,,,,,,,,
MMR0001000734,Cattle,,,,,,,,,,
MMR0001000735,Cattle,,,,,,,,,,
MMR0001000736,Cattle,,,,,,,,,,
MMR0001000737,Cattle,,,,,,,,,,
MMR0001000738,Cattle,,,,,,,,,,
MMR0001000739,Cattle,,,,,,,,,,
MMR0001000740,Cattle,,,,,,,,,,
MMR0001000741,Cattle,,,,,,,,,,
MMR0001000742,Cattle,,,,,,,,,,
MMR0001000743,Cattle,,,,,,,,,,
MMR0001000744,Cattle,,,,,,,,,,
MMR0001000745,Cattle,,,,,,,,,,
MMR0001000746,Cattle,,,,,,,,,,
MMR0001000747,Cattle,,,,,,,,,,
MMR0001000748,Cattle,,,,,,,,,,
MMR0001000749,Cattle,,,,,,,,,,
MMR0001000750,Cattle,,,,,,,,,,
MMR0001000751,Cattle,,,,,,,,,,
MMR0001000752,Cattle,,,,,,,,,,
MMR0001000753,Cattle,,,,,,,,,,
MMR0001000754,Cattle,,,,,,,,,,
MMR0001000755,Cattle,,,,,,,,,,
MMR0001000756,Cattle,,,,,,,,,,
MMR0001000757,Cattle,,,,,,,,,,
MMR0001000758,Cattle,,,,,,,,,,
MMR0001000759,Cattle,,,,,,,,,,
MMR0001000760,Cattle,,,,,,,,,,
MMR0001000761,Cattle,,,,,,,,,,
MMR0001000762,Cattle,,,,,,,,,,
MMR0001000763,Cattle,,,,,,,,,,
MMR0001000764,Cattle,,,,,,,,,,
MMR0001000765,Cattle,,,,,,,,,,
MMR0001000766,Cattle,,,,,,,,,,
MMR0001000767,Cattle,,,,,,,,,,
MMR0001000768,Cattle,,,,,,,,,,
MMR0001000769,Cattle,,,,,,,,,,
MMR0001000770,Cattle,,,,,,,,,,
MMR0001000771,Cattle,,,,,,,,,,
MMR0001000772,Cattle,,,,,,,,,,
MMR0001000773,Cattle,,,,,,,,,,
MMR0001000774,Cattle,,,,,,,,,,
MMR0001000775,Cattle,,,,,,,,,,
MMR0001000776,Cattle,,,,,,,,,,
MMR0001000777,Cattle,,,,,,,,,,
MMR0001000778,Cattle,,,,,,,,,,
MMR0001000779,Cattle,,,,,,,,,,
MMR0001000780,Cattle,,,,,,,,,,
MMR0001000781,Cattle,,,,,,,,,,
MMR0001000782,Cattle,,,,,,,,,,
MMR0001000783,Cattle,,,,,,,,,,
MMR0001000784,Cattle,,,,,,,,,,
MMR0001000785,Cattle,,,,,,,,,,
MMR0001000786,Cattle,,,,,,,,,,
MMR0001000787,Cattle,,,,,,,,,,
MMR0001000788,Cattle,,,,,,,,,,
MMR0001000789,Cattle,,,,,,,,,,
MMR0001000790,Cattle,,,,,,,,,,
MMR0001000791,Cattle,,,,,,,,,,
MMR0001000792,Cattle,,,,,,,,,,
MMR0001000793,Cattle,,,,,,,,,,
MMR0001000794,Cattle,,,,,,,,,,
MMR0001000795,Cattle,,,,,,,,,,
MMR0001000796,Cattle,,,,,,,,,,
MMR0001000797,Cattle,,,,,,,,,,
MMR0001000798,Cattle,,,,,,,,,,
MMR0001000799,Cattle,,,,,,,,,,
MMR0001000800,Cattle,,,,,,,,,,
MMR0001000801,Cattle,,,,,,,,,,
MMR0001000802,Cattle,,,,,,,,,,
MMR0001000803,Cattle,,,,,,,,,,
MMR0001000804,Cattle,,,,,,,,,,
MMR0001000805,Cattle,,,,,,,,,,
MMR0001000806,Cattle,,,,,,,,,,
MMR0001000807,Cattle,,,,,,,,,,
MMR0001000808,Cattle,,,,,,,,,,
MMR0001000809,Cattle,,,,,,,,,,
MMR0001000810,Cattle,,,,,,,,,,
MMR0001000811,Cattle,,,,,,,,,,
MMR0001000812,Cattle,,,,,,,,,,
MMR0001000813,Cattle,,,,,,,,,,
MMR0001000814,Cattle,,,,,,,,,,
MMR0001000815,Cattle,,,,,,,,,,
MMR0001000816,Cattle,,,,,,,,,,
MMR0001000817,Cattle,,,,,,,,,,
MMR0001000818,Cattle,,,,,,,,,,
MMR0001000819,Cattle,,,,,,,,,,
MMR0001000820,Cattle,,,,,,,,,,
MMR0001000821,Cattle,,,,,,,,,,
MMR0001000822,Cattle,,,,,,,,,,
MMR0001000823,Cattle,,,,,,,,,,
MMR0001000824,Cattle,,,,,,,,,,
MMR0001000825,Cattle,,,,,,,,,,
MMR0001000826,Cattle,,,,,,,,,,
MMR0001000827,Cattle,,,,,,,,,,
MMR0001000828,Cattle,,,,,,,,,,
MMR0001000829,Cattle,,,,,,,,,,
MMR0001000830,Cattle,,,,,,,,,,
MMR0001000831,Cattle,,,,,,,,,,
MMR0001000832,Cattle,,,,,,,,,,
MMR0001000833,Cattle,,,,,,,,,,
MMR0001000834,Cattle,,,,,,,,,,
MMR0001000835,Cattle,,,,,,,,,,
MMR0001000836,Cattle,,,,,,,,,,
MMR0001000837,Cattle,,,,,,,,,,
MMR0001000838,Cattle,,,,,,,,,,
MMR0001000839,Cattle,,,,,,,,,,
MMR0001000840,Cattle,,,,,,,,,,
MMR0001000841,Cattle,,,,,,,,,,
MMR0001000842,Cattle,,,,,,,,,,
MMR0001000843,Cattle,,,,,,,,,,
MMR0001000844,Cattle,,,,,,,,,,
MMR0001000845,Cattle,,,,,,,,,,
MMR0001000846,Cattle,,,,,,,,,,
MMR0001000847,Cattle,,,,,,,,,,
MMR0001000848,Cattle,,,,,,,,,,
MMR0001000849,Cattle,,,,,,,,,,
MMR0001000850,Cattle,,,,,,,,,,
MMR0001000851,Cattle,,,,,,,,,,
MMR0001000852,Cattle,,,,,,,,,,
MMR0001000853,Cattle,,,,,,,,,,
MMR0001000854,Cattle,,,,,,,,,,
MMR0001000855,Cattle,,,,,,,,,,
MMR0001000856,Cattle,,,,,,,,,,
MMR0001000857,Cattle,,,,,,,,,,
MMR0001000858,Cattle,,,,,,,,,,
MMR0001000859,Cattle,,,,,,,,,,
MMR0001000860,Cattle,,,,,,,,,,
MMR0001000861,Cattle,,,,,,,,,,
MMR0001000862,Cattle,,,,,,,,,,
MMR0001000863,Cattle,,,,,,,,,,
MMR0001000864,Cattle,,,,,,,,,,
MMR0001000865,Cattle,,,,,,,,,,
MMR0001000866,Cattle,,,,,,,,,,
MMR0001000867,Cattle,,,,,,,,,,
MMR0001000868,Cattle,,,,,,,,,,
MMR0001000869,Cattle,,,,,,,,,,
MMR0001000870,Cattle,,,,,,,,,,
MMR0001000871,Cattle,,,,,,,,,,
MMR0001000872,Cattle,,,,,,,,,,
MMR0001000873,Cattle,,,,,,,,,,
MMR0001000874,Cattle,,,,,,,,,,
MMR0001000875,Cattle,,,,,,,,,,
MMR0001000876,Cattle,,,,,,,,,,
MMR0001000877,Cattle,,,,,,,,,,
MMR0001000878,Cattle,,,,,,,,,,
MMR0001000879,Cattle,,,,,,,,,,
MMR0001000880,Cattle,,,,,,,,,,
MMR0001000881,Cattle,,,,,,,,,,
MMR0001000882,Cattle,,,,,,,,,,
MMR0001000883,Cattle,,,,,,,,,,
MMR0001000884,Cattle,,,,,,,,,,
MMR0001000885,Cattle,,,,,,,,,,
MMR0001000886,Cattle,,,,,,,,,,
MMR0001000887,Cattle,,,,,,,,,,
MMR0001000888,Cattle,,,,,,,,,,
MMR0001000889,Cattle,,,,,,,,,,
MMR0001000890,Cattle,,,,,,,,,,
MMR0001000891,Cattle,,,,,,,,,,
MMR0001000892,Cattle,,,,,,,,,,
MMR0001000893,Cattle,,,,,,,,,,
MMR0001000894,Cattle,,,,,,,,,,
MMR0001000895,Cattle,,,,,,,,,,
MMR0001000896,Cattle,,,,,,,,,,
MMR0001000897,Cattle,,,,,,,,,,
MMR0001000898,Cattle,,,,,,,,,,
MMR0001000899,Cattle,,,,,,,,,,
MMR0001000900,Cattle,,,,,,,,,,
MMR0001000901,Cattle,,,,,,,,,,
MMR0001000902,Cattle,,,,,,,,,,
MMR0001000903,Cattle,,,,,,,,,,
MMR0001000904,Cattle,,,,,,,,,,
MMR0001000905,Cattle,,,,,,,,,,
MMR0001000906,Cattle,,,,,,,,,,
MMR0001000907,Cattle,,,,,,,,,,
MMR0001000908,Cattle,,,,,,,,,,
MMR0001000909,Cattle,,,,,,,,,,
MMR0001000910,Cattle,,,,,,,,,,
MMR0001000911,Cattle,,,,,,,,,,
MMR0001000912,Cattle,,,,,,,,,,
MMR0001000913,Cattle,,,,,,,,,,
MMR0001000914,Cattle,,,,,,,,,,
MMR0001000915,Cattle,,,,,,,,,,
MMR0001000916,Cattle,,,,,,,,,,
MMR0001000917,Cattle,,,,,,,,,,
MMR0001000918,Cattle,,,,,,,,,,
MMR0001000919,Cattle,,,,,,,,,,
MMR0001000920,Cattle,,,,,,,,,,
MMR0001000921,Cattle,,,,,,,,,,
MMR0001000922,Cattle,,,,,,,,,,
MMR0001000923,Cattle,,,,,,,,,,
MMR0001000924,Cattle,,,,,,,,,,
MMR0001000925,Cattle,,,,,,,,,,
MMR0001000926,Cattle,,,,,,,,,,
MMR0001000927,Cattle,,,,,,,,,,
MMR0001000928,Cattle,,,,,,,,,,
MMR0001000929,Cattle,,,,,,,,,,
MMR0001000930,Cattle,,,,,,,,,,
MMR0001000931,Cattle,,,,,,,,,,
MMR0001000932,Cattle,,,,,,,,,,
MMR0001000933,Cattle,,,,,,,,,,
MMR0001000934,Cattle,,,,,,,,,,
MMR0001000935,Cattle,,,,,,,,,,
MMR0001000936,Cattle,,,,,,,,,,
MMR0001000937,Cattle,,,,,,,,,,
MMR0001000938,Cattle,,,,,,,,,,
MMR0001000939,Cattle,,,,,,,,,,
MMR0001000940,Cattle,,,,,,,,,,
MMR0001000941,Cattle,,,,,,,,,,
MMR0001000942,Cattle,,,,,,,,,,
MMR0001000943,Cattle,,,,,,,,,,
MMR0001000944,Cattle,,,,,,,,,,
MMR0001000945,Cattle,,,,,,,,,,
MMR0001000946,Cattle,,,,,,,,,,
MMR0001000947,Cattle,,,,,,,,,,
MMR0001000948,Cattle,,,,,,,,,,
MMR0001000949,Cattle,,,,,,,,,,
MMR0001000950,Cattle,,,,,,,,,,
MMR0001000951,Cattle,,,,,,,,,,
MMR0001000952,Cattle,,,,,,,,,,
MMR0001000953,Cattle,,,,,,,,,,
MMR0001000954,Cattle,,,,,,,,,,
MMR0001000955,Cattle,,,,,,,,,,
MMR0001000956,Cattle,,,,,,,,,,
MMR0001000957,Cattle,,,,,,,,,,
MMR0001000958,Cattle,,,,,,,,,,
MMR0001000959,Cattle,,,,,,,,,,
MMR0001000960,Cattle,,,,,,,,,,
MMR0001000961,Cattle,,,,,,,,,,
MMR0001000962,Cattle,,,,,,,,,,
MMR0001000963,Cattle,,,,,,,,,,
MMR0001000964,Cattle,,,,,,,,,,
MMR0001000965,Cattle,,,,,,,,,,
MMR0001000966,Cattle,,,,,,,,,,
MMR0001000967,Cattle,,,,,,,,,,
MMR0001000968,Cattle,,,,,,,,,,
MMR0001000969,Cattle,,,,,,,,,,
MMR0001000970,Cattle,,,,,,,,,,
MMR0001000971,Cattle,,,,,,,,,,
MMR0001000972,Cattle,,,,,,,,,,
MMR0001000973,Cattle,,,,,,,,,,
MMR0001000974,Cattle,,,,,,,,,,
MMR0001000975,Cattle,,,,,,,,,,
MMR0001000976,Cattle,,,,,,,,,,
MMR0001000977,Cattle,,,,,,,,,,
MMR0001000978,Cattle,,,,,,,,,,
MMR0001000979,Cattle,,,,,,,,,,
MMR0001000980,Cattle,,,,,,,,,,
MMR0001000981,Cattle,,,,,,,,,,
MMR0001000982,Cattle,,,,,,,,,,
MMR0001000983,Cattle,,,,,,,,,,
MMR0001000984,Cattle,,,,,,,,,,
MMR0001000985,Cattle,,,,,,,,,,
MMR0001000986,Cattle,,,,,,,,,,
MMR0001000987,Cattle,,,,,,,,,,
MMR0001000988,Cattle,,,,,,,,,,
MMR0001000989,Cattle,,,,,,,,,,
MMR0001000990,Cattle,,,,,,,,,,
MMR0001000991,Cattle,,,,,,,,,,
MMR0001000992,Cattle,,,,,,,,,,
MMR0001000993,Cattle,,,,,,,,,,
MMR0001000994,Cattle,,,,,,,,,,
MMR0001000995,Cattle,,,,,,,,,,
MMR0001000996,Cattle,,,,,,,,,,
MMR0001000997,Cattle,,,,,,,,,,
MMR0001000998,Cattle,,,,,,,,,,
MMR0001000999,Cattle,,,,,,,,,,
